author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Основа;developer;https://www.cian.ru/sale/flat/293623782/;Дедовск;sale;flat;15;28;3;50.4;20910960;2027;-1;Монолитный;-1;Без отделки, черновая;42,6 м²;2,8 м²;+74951370083;Хорошево-Мневники;;;Полежаевская;Эмоушен ЖК
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/273273999/;Дедовск;sale;flat;16;46;2;59.1;23500000;2024;-1;-1;-1;Без отделки;29,9 м²;-1;+79652548528;Обручевский; Академика Волгина;2С1;Калужская;Архитектор
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299243580/;Дедовск;sale;flat;15;19;3;107.0;98900000;-1;-1;-1;-1;-1;92 м²;8 м²;+79859962624;Раменки;Ломоносовский проспект;25к5;Университет;Dominion
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/274247449/;Дедовск;sale;flat;40;60;4;175.2;243000000;2011;-1;-1;-1;-1;-1;-1;+79623620296;Пресненский;набережная Пресненская;6с2;Деловой центр;Imperia Tower
Ольга Приходько;realtor;https://spb.cian.ru/sale/flat/305285654/;Дедовск;sale;flat;2;5;1;16.9;4990000;1877;-1;-1;-1;-1;13,2 м²;2 м²;+79117746332;Центральный;5-я Советская ;26;Площадь Восстания;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/299474737/;Дедовск;sale;flat;2;9;3;125.8;129900000;2012;-1;-1;-1;-1;-1;-1;+79060434618;Арбат;Большой Афанасьевский переулок;28;Арбатская;Большой Афанасьевский пер, вл.24
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/295373248/;Дедовск;sale;flat;1;4;3;165.0;155000000;1912;-1;-1;-1;-1;-1;-1;+79099975968;Арбат;Большой Афанасьевский переулок;30;Арбатская;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/291309258/;Дедовск;sale;flat;7;8;5;162.7;185000000;2011;-1;-1;-1;-1;112 м²;8 м²;+79060406184;Замоскворечье;Большая Татарская ;7к4;Новокузнецкая;Четыре солнца
ИМПЕРИЯ;real_estate_agent;https://spb.cian.ru/sale/flat/297340722/;Дедовск;sale;flat;2;6;3;72.9;8750000;2018;-1;-1;-1;-1;42,1 м²;8,3 м²;+79681905699;; Шевченко;12к4;Проспект Большевиков;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308251423/;Дедовск;sale;flat;41;41;4;165.0;215000000;2024;-1;-1;-1;-1;72 м²;31 м²;+79660490133;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308909284/;Дедовск;sale;flat;11;12;4;120.0;70000000;-1;-1;-1;-1;-1;75 м²;30 м²;+79858607760;Аэропорт;Ленинградский проспект;36с36;Динамо;ВТБ Арена парк
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/292247013/;Дедовск;sale;flat;5;6;4;280.0;500000000;2003;-1;-1;-1;-1;196 м²;40 м²;+79057122519;Хамовники;Бутиковский переулок;5;Парк Культуры;Бутиковский 5
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/300347461/;Дедовск;sale;flat;15;17;4;115.0;37000000;1997;-1;-1;-1;-1;68 м²;11 м²;+79660563155;Тропарево-Никулино;Никулинская ;27;Озёрная;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306210139/;Дедовск;sale;flat;3;7;2;66.1;72000000;2016;-1;-1;-1;-1;40 м²;-1;+79629772459;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
