author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306652887/;Озёры;sale;flat;9;68;2;92.0;110000000;2020;-1;-1;-1;-1;54 м²;-1;+79660531281;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
ИНАЧЕ;developer;https://krasnodar.cian.ru/sale/flat/300884880/;Озёры;sale;flat;5;9;2;52.44;7863490;2026;-1;Монолитно-кирпичный;-1;Чистовая с мебелью;28,1 м²;14,2 м²;+78612058379;;;;;Иначе в Молодежном
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307771005/;Озёры;sale;flat;9;14;3;67.0;51000000;-1;-1;-1;-1;-1;25 м²;25 м²;+79660515388;Раменки;проспект Генерала Дорохова;39к1Б;Минская;Собрание клубных домов West Garden
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308424075/;Озёры;sale;flat;5;6;3;130.0;68000000;2006;-1;-1;-1;-1;90 м²;20 м²;+79660559819;Крылатское;Крылатская ;45К2;Крылатское;Долина грез
Солнечный Сочи;real_estate_agent;https://sochi.cian.ru/sale/flat/308223929/;Озёры;sale;flat;10;16;1;63.0;12500000;-1;-1;-1;-1;-1;50 м²;10 м²;+79883858509;Центральный; Парковая;5;;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/308397152/;Озёры;sale;flat;4;9;3;60.0;17500000;-1;-1;-1;-1;-1;42 м²;7 м²;+79856120994;Теплый Стан; Академика Виноградова;6;Генерала Тюленева;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306398198/;Озёры;sale;flat;8;22;3;123.3;66500000;-1;-1;-1;-1;-1;60 м²;18,7 м²;+79166411936;Пресненский;Шмитовский проезд;16С2;Москва-Сити;Шмитовский 16
Винсент Недвижимость Центральный Офис номер 1;real_estate_agent;https://sochi.cian.ru/sale/flat/292751170/;Озёры;sale;flat;5;5;3;55.0;11000000;2013;-1;-1;-1;-1;40 м²;10 м²;+79186357476;Центральный;Вишневая ;40/1;;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/295373248/;Озёры;sale;flat;1;4;3;165.0;155000000;1912;-1;-1;-1;-1;-1;-1;+79099975968;Арбат;Большой Афанасьевский переулок;30;Арбатская;
Центр-Инвест;developer;https://www.cian.ru/sale/flat/298334699/;Озёры;sale;flat;26;35;3;83.5;36115799;2023;-1;-1;-1;Без отделки;56 м²;9,4 м²;+74951387027;Левобережный;Фестивальная ;15К4;Речной вокзал;Фестиваль парк-2
Карина  Цеплюк;realtor;https://spb.cian.ru/sale/flat/306499871/;Озёры;sale;flat;3;7;1;33.51;8800000;1912;-1;-1;-1;-1;-1;5 м²;+79052082932;Василеостровский;5-я Васильевского острова линия;64/13;Спортивная;
Wall Street;real_estate_agent;https://novosibirsk.cian.ru/sale/flat/304728489/;Озёры;sale;flat;5;5;3;57.7;4600000;-1;-1;-1;-1;-1;38,2 м²;7,2 м²;+79137809411;Кировский; Палласа;2;Студенческая;
Wall Street;real_estate_agent;https://novosibirsk.cian.ru/sale/flat/307430015/;Озёры;sale;flat;15;15;1;35.0;8000000;-1;-1;-1;-1;-1;-1;8 м²;+79130636513;Октябрьский; Владимира Заровного;40;Речной вокзал;мкр. Европейский Берег
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303472680/;Озёры;sale;flat;4;4;-1;416.0;663037559;-1;-1;-1;-1;-1;225 м²;47 м²;+79672093665;Раменки;Минская ;2Вк5;Минская;Снегири Эко
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/294203461/;Озёры;sale;flat;2;9;2;60.0;93000000;2020;-1;-1;-1;-1;14 м²;30 м²;+79647823389;Таганский;Большой Николоворобинский переулок;9к1;Китай-город;Дом NV/9
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/307959580/;Озёры;sale;flat;5;28;-1;31.0;16200000;-1;-1;-1;-1;-1;17 м²;8 м²;+79153383587;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/300994666/;Озёры;sale;flat;11;14;5;127.3;84800000;-1;-1;-1;-1;-1;80 м²;8 м²;+79162748843;Раменки;проспект Генерала Дорохова;39к2Г;Минская;Собрание клубных домов West Garden
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/304329818/;Озёры;sale;flat;2;5;4;179.2;185000000;-1;-1;-1;-1;-1;94,2 м²;19,4 м²;+79660638468;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/305629349/;Озёры;sale;flat;12;13;2;71.0;48000000;-1;-1;-1;-1;-1;-1;22 м²;+79099984164;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308939267/;Озёры;sale;flat;6;23;3;104.0;48500000;2024;-1;-1;-1;Без отделки;50,6 м²;20,4 м²;+79853836287;Хорошево-Мневники; Нижние Мневники;16к2;Терехово ;Остров
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/305638927/;Озёры;sale;flat;4;8;3;134.0;153250000;1898;-1;-1;-1;-1;-1;16 м²;+79660513744;Красносельский;Милютинский переулок;3;Лубянка;
ZIP Realty;real_estate_agent;https://spb.cian.ru/sale/flat/306360164/;Озёры;sale;flat;4;9;3;107.0;65900000;2017;-1;-1;-1;-1;60,4 м²;12,3 м²;+79119925350;Центральный;Кирочная ;62;Чернышевская;Щедрин
ИМПЕРИЯ;real_estate_agent;https://spb.cian.ru/sale/flat/299919688/;Озёры;sale;flat;1;5;2;53.4;6300000;1993;-1;-1;-1;-1;30 м²;9 м²;+79681905699;пос. Бугры;Шоссейная ;32;;
