author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Ваше Подмосковье;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/293317547/;Егорьевск;sale;flat;1;3;3;64.0;5300000;2015;-1;-1;-1;-1;44 м²;10 м²;+79857435984;Егорьевск;Владимирская ;11А;;
Ваше Подмосковье;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/306162787/;Егорьевск;sale;flat;3;9;3;65.0;6150000;1983;-1;-1;-1;-1;39 м²;8 м²;+79857435984;Егорьевск;Советская ;185;;
Владис Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/305333326/;Егорьевск;sale;flat;3;5;3;57.0;3550000;1969;-1;-1;-1;-1;41 м²;6 м²;+79851453564;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/305379479/;Егорьевск;sale;flat;9;9;3;71.8;6300000;-1;-1;-1;-1;-1;42 м²;8 м²;+79645660189;;;;;
Владис Новый Город;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/303996932/;Егорьевск;sale;flat;1;5;3;56.0;4650000;1970;-1;-1;-1;-1;42 м²;6 м²;+79647961038;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/299839661/;Егорьевск;sale;flat;2;9;3;68.0;5650000;-1;-1;-1;-1;-1;46 м²;8 м²;+79645660189;;;;;
Владис Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/307661597/;Егорьевск;sale;flat;4;9;3;54.0;5200000;1969;-1;-1;-1;-1;37 м²;8 м²;+79851453564;;;;;
Владис Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/307453054/;Егорьевск;sale;flat;2;4;3;92.0;5650000;1917;-1;-1;-1;-1;58 м²;10,8 м²;+79851453564;Егорьевск; Александра Невского;1А;;
Владис Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/304200901/;Егорьевск;sale;flat;3;10;3;70.4;8000000;2010;-1;-1;-1;-1;49 м²;14 м²;+79851453564;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/296584124/;Егорьевск;sale;flat;1;3;3;78.0;6490000;-1;-1;-1;-1;-1;44 м²;14,5 м²;+79645660189;;;;;
Самолет Плюс Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/308675496/;Егорьевск;sale;flat;6;9;3;76.0;6100000;-1;-1;-1;-1;-1;45 м²;14 м²;+79660533896;Егорьевск;Сосновая ;4А;;
Самолет Плюс Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/306542149/;Егорьевск;sale;flat;1;4;3;76.5;6800000;-1;-1;-1;-1;-1;50 м²;8 м²;+79660533896;Егорьевск;Советская ;37;;
Денис Иванов;realtor;https://yegoryevsk.cian.ru/sale/flat/307954325/;Егорьевск;sale;flat;1;1;3;75.0;5200000;-1;-1;-1;-1;-1;-1;-1;+79652519467;Егорьевск; Горшкова;46;;
Недвижимость Егорьевска;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/304877730/;Егорьевск;sale;flat;4;5;3;67.6;5550000;1977;-1;-1;-1;-1;44 м²;9 м²;+79067447216;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/301846820/;Егорьевск;sale;flat;9;9;3;75.0;6500000;2008;-1;-1;-1;-1;45 м²;14 м²;+79645660189;Егорьевск;Сосновая ;8;;
Ключ к недвижимости;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/308035208/;Егорьевск;sale;flat;7;9;3;72.0;6500000;-1;-1;-1;-1;-1;-1;-1;+79150623149;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/302923047/;Егорьевск;sale;flat;3;9;3;70.0;5900000;-1;-1;-1;-1;-1;44 м²;9 м²;+79645660189;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/308760153/;Егорьевск;sale;flat;3;5;3;70.8;6900000;1990;-1;-1;-1;-1;45 м²;10 м²;+79645660189;Егорьевск;Совхозная ;39;;
ID 73091853;realtor;https://yegoryevsk.cian.ru/sale/flat/308297545/;Егорьевск;sale;flat;1;4;3;78.0;6650000;-1;-1;-1;-1;-1;-1;-1;+79154111407;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/286205837/;Егорьевск;sale;flat;9;9;3;68.0;5500000;-1;-1;-1;-1;-1;44 м²;8 м²;+79645660189;Егорьевск;Рязанская ;9;;
Недвижимость Егорьевска;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/305433781/;Егорьевск;sale;flat;2;5;3;67.1;5700000;-1;-1;-1;-1;-1;-1;9 м²;+79660628569;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/306546097/;Егорьевск;sale;flat;4;9;3;59.8;4650000;-1;-1;-1;-1;-1;43,4 м²;7 м²;+79645660189;;;;;
Недвижимость Егорьевска;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/301721726/;Егорьевск;sale;flat;4;4;3;63.3;6200000;1929;-1;-1;-1;-1;43,5 м²;8,5 м²;+79636943092;Егорьевск;Советская ;191;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/297105848/;Егорьевск;sale;flat;13;14;3;83.0;9200000;-1;-1;-1;-1;-1;53 м²;10,6 м²;+79645660189;;;;;Европейский
Недвижимость Егорьевска;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/303976705/;Егорьевск;sale;flat;4;12;3;86.2;10200000;2014;-1;-1;-1;-1;-1;14 м²;+79067447216;Егорьевск;Набережная ;5;;ул. Набережная, 5
Недвижимость Егорьевска;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/303264537/;Егорьевск;sale;flat;1;9;3;62.0;5300000;1977;-1;-1;-1;-1;-1;7 м²;+79067447216;;;;;
Самолет Плюс Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/307845232/;Егорьевск;sale;flat;2;4;3;74.0;6000000;-1;-1;-1;-1;-1;56 м²;6,5 м²;+79660533896;Егорьевск;Гражданская ;145;;
ID 73091853;realtor;https://yegoryevsk.cian.ru/sale/flat/308298082/;Егорьевск;sale;flat;4;4;3;56.0;3800000;-1;-1;-1;-1;-1;-1;-1;+79154111407;Егорьевск; Горького;6;;
Владис Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/302377816/;Егорьевск;sale;flat;1;9;3;70.0;5950000;1985;-1;-1;-1;-1;43 м²;8 м²;+79851453564;;;;;
ID 72398432;unknown;https://yegoryevsk.cian.ru/sale/flat/308074532/;Егорьевск;sale;flat;5;9;3;65.0;6100000;1974;-1;-1;-1;-1;47 м²;8 м²;+79645503751;;;;;
Владис Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/306977256/;Егорьевск;sale;flat;2;14;3;73.0;9650000;2015;-1;-1;-1;-1;45 м²;11 м²;+79851453564;;;;;Европейский
Владис Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/303961695/;Егорьевск;sale;flat;4;9;3;83.6;10500000;2007;-1;-1;-1;-1;68,4 м²;10 м²;+79851453564;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/303193805/;Егорьевск;sale;flat;2;9;3;72.0;6990000;-1;-1;-1;-1;-1;43 м²;9 м²;+79645660189;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/302297920/;Егорьевск;sale;flat;1;9;3;68.0;4650000;-1;-1;-1;-1;-1;44 м²;8,5 м²;+79645660189;;;;;
Самолет Плюс Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/303368506/;Егорьевск;sale;flat;3;5;3;57.0;4100000;-1;-1;-1;-1;-1;42 м²;6 м²;+79660533896;;;;;
Этажи Воскресенск-Раменское;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/308360263/;Егорьевск;sale;flat;13;13;3;72.6;9450000;2017;-1;-1;-1;-1;45,1 м²;10,7 м²;+79623675578;;;;;Европейский
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/308452751/;Егорьевск;sale;flat;2;5;3;70.5;6150000;-1;-1;-1;-1;-1;44,3 м²;9,8 м²;+79645660189;Егорьевск; Спортивная;15;;
Владис Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/307538183/;Егорьевск;sale;flat;4;9;3;60.3;7000000;1973;-1;-1;-1;-1;45 м²;7,5 м²;+79851453564;;;;;
Недвижимость Егорьевска;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/301995746/;Егорьевск;sale;flat;4;9;3;66.6;5700000;1984;-1;-1;-1;-1;-1;8 м²;+79067447216;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/306102893/;Егорьевск;sale;flat;5;5;3;50.4;4050000;-1;-1;-1;-1;-1;34,6 м²;6 м²;+79645660189;Егорьевск; Александра Невского;22;;
Сто Ключей - офис Воскресенск. ул.Менделеева д.1;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/307008379/;Егорьевск;sale;flat;4;4;3;73.7;6400000;-1;-1;-1;-1;-1;57 м²;7 м²;+79162101904;Егорьевск;Гражданская ;141/14;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/303585990/;Егорьевск;sale;flat;5;5;3;57.0;3650000;1966;-1;-1;-1;-1;42 м²;6 м²;+79645660189;;;;;
ID 73091853;realtor;https://yegoryevsk.cian.ru/sale/flat/308297819/;Егорьевск;sale;flat;5;5;3;69.0;5800000;-1;-1;-1;-1;-1;-1;-1;+79154111407;;;;;
Maitre Rochet Сто ключей - офис 2;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/303154718/;Егорьевск;sale;flat;1;5;3;53.0;4900000;-1;-1;-1;-1;-1;39 м²;6 м²;+79645660189;;;;;
Владис Новый Город;real_estate_agent;https://ozery.cian.ru/sale/flat/308451190/;Егорьевск;sale;flat;2;2;3;58.7;3000000;1958;-1;-1;-1;-1;40,4 м²;9,2 м²;+79647961038;;;;;
Самолет Плюс Егорьевск;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/308063672/;Егорьевск;sale;flat;4;5;2;44.9;3350000;1969;-1;-1;-1;-1;29 м²;8 м²;+79660533896;;;;;
Ваше Подмосковье;real_estate_agent;https://yegoryevsk.cian.ru/sale/flat/301170127/;Егорьевск;sale;flat;2;5;2;46.0;4300000;1969;-1;-1;-1;-1;30 м²;6 м²;+79857435984;;;;;
